"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Dec 15 05:04:36 GMT 2024","Sun Dec 15 05:04:36 GMT 2024","0","","test_example","","","","Test Order (as 29)","This test attempts to log into the website using a login and a password."
"passed","Sun Dec 15 05:04:36 GMT 2024","Sun Dec 15 05:04:36 GMT 2024","0","","test_example","","","","Test Order (as 9)","This test attempts to log into the website using a login and a password."
"passed","Sun Dec 15 05:04:36 GMT 2024","Sun Dec 15 05:04:36 GMT 2024","0","","test_example","","","","Test Order (as 20)","This test attempts to log into the website using a login and a password."
"passed","Sun Dec 15 05:04:36 GMT 2024","Sun Dec 15 05:04:36 GMT 2024","0","","test_example","","","","Test Order (as 7)","This test attempts to log into the website using a login and a password."
"passed","Sun Dec 15 05:04:36 GMT 2024","Sun Dec 15 05:04:36 GMT 2024","0","Tests for web interface","Tests for essential features","Tests for authentication","","","Test Authentication (as 23)","This test attempts to log into the website using a login and a password. "
"passed","Sun Dec 15 05:04:36 GMT 2024","Sun Dec 15 05:04:36 GMT 2024","0","","test_example","","","","Test Order (as 24)","This test attempts to log into the website using a login and a password."
"passed","Sun Dec 15 05:04:36 GMT 2024","Sun Dec 15 05:04:36 GMT 2024","0","","test_example","","","","Test Order (as 14)","This test attempts to log into the website using a login and a password."
"passed","Sun Dec 15 05:04:36 GMT 2024","Sun Dec 15 05:04:36 GMT 2024","0","Tests for web interface","Tests for essential features","Tests for authentication","","","Test Authentication (as 22)","This test attempts to log into the website using a login and a password. "
"passed","Sun Dec 15 05:04:36 GMT 2024","Sun Dec 15 05:04:36 GMT 2024","0","","test_example","","","","Test Order (as 23)","This test attempts to log into the website using a login and a password."
"passed","Sun Dec 15 05:04:36 GMT 2024","Sun Dec 15 05:04:36 GMT 2024","0","Tests for web interface","Tests for essential features","Tests for authentication","","","Test Authentication (as 21)","This test attempts to log into the website using a login and a password. "
"passed","Sun Dec 15 05:04:36 GMT 2024","Sun Dec 15 05:04:36 GMT 2024","0","Tests for web interface","Tests for essential features","Tests for authentication","","","Test Authentication (as 7)","This test attempts to log into the website using a login and a password. "
"passed","Sun Dec 15 05:04:36 GMT 2024","Sun Dec 15 05:04:36 GMT 2024","0","","test_example","","","","Test Order (as 3)","This test attempts to log into the website using a login and a password."
"passed","Sun Dec 15 05:04:36 GMT 2024","Sun Dec 15 05:04:36 GMT 2024","0","Tests for web interface","Tests for essential features","Tests for authentication","","","Test Authentication (as 19)","This test attempts to log into the website using a login and a password. "
"passed","Sun Dec 15 05:04:36 GMT 2024","Sun Dec 15 05:04:36 GMT 2024","1","Tests for web interface","Tests for essential features","Tests for authentication","","","Test Authentication (as 12)","This test attempts to log into the website using a login and a password. "
"passed","Sun Dec 15 05:04:36 GMT 2024","Sun Dec 15 05:04:36 GMT 2024","0","","test_example","","","","Test Order (as 2)","This test attempts to log into the website using a login and a password."
"passed","Sun Dec 15 05:04:36 GMT 2024","Sun Dec 15 05:04:36 GMT 2024","0","Tests for web interface","Tests for essential features","Tests for authentication","","","Test Authentication (as 5)","This test attempts to log into the website using a login and a password. "
"passed","Sun Dec 15 05:04:36 GMT 2024","Sun Dec 15 05:04:36 GMT 2024","1","Tests for web interface","Tests for essential features","Tests for authentication","","","Test Authentication (as 20)","This test attempts to log into the website using a login and a password. "
"passed","Sun Dec 15 05:04:36 GMT 2024","Sun Dec 15 05:04:36 GMT 2024","0","Tests for web interface","Tests for essential features","Tests for authentication","","","Test Authentication (as 25)","This test attempts to log into the website using a login and a password. "
"passed","Sun Dec 15 05:04:36 GMT 2024","Sun Dec 15 05:04:36 GMT 2024","0","Tests for web interface","Tests for essential features","Tests for authentication","","","Test Authentication (as 11)","This test attempts to log into the website using a login and a password. "
"passed","Sun Dec 15 05:04:36 GMT 2024","Sun Dec 15 05:04:36 GMT 2024","0","","test_example","","","","Test Order (as 25)","This test attempts to log into the website using a login and a password."
"passed","Sun Dec 15 05:04:36 GMT 2024","Sun Dec 15 05:04:36 GMT 2024","0","","test_example","","","","Test Order (as 10)","This test attempts to log into the website using a login and a password."
"passed","Sun Dec 15 05:04:36 GMT 2024","Sun Dec 15 05:04:36 GMT 2024","0","","test_example","","","","Test Order (as 19)","This test attempts to log into the website using a login and a password."
"passed","Sun Dec 15 05:04:36 GMT 2024","Sun Dec 15 05:04:36 GMT 2024","0","Tests for web interface","Tests for essential features","Tests for authentication","","","Test Authentication (as 13)","This test attempts to log into the website using a login and a password. "
"passed","Sun Dec 15 05:04:36 GMT 2024","Sun Dec 15 05:04:36 GMT 2024","0","","test_example","","","","Test Order (as 12)","This test attempts to log into the website using a login and a password."
"passed","Sun Dec 15 05:04:36 GMT 2024","Sun Dec 15 05:04:36 GMT 2024","0","Tests for web interface","Tests for essential features","Tests for authentication","","","Test Authentication (as 26)","This test attempts to log into the website using a login and a password. "
"passed","Sun Dec 15 05:04:36 GMT 2024","Sun Dec 15 05:04:36 GMT 2024","0","","test_example","","","","Test Order (as 22)","This test attempts to log into the website using a login and a password."
"passed","Sun Dec 15 05:04:36 GMT 2024","Sun Dec 15 05:04:36 GMT 2024","0","Tests for web interface","Tests for essential features","Tests for authentication","","","Test Authentication (as 6)","This test attempts to log into the website using a login and a password. "
"passed","Sun Dec 15 05:04:36 GMT 2024","Sun Dec 15 05:04:36 GMT 2024","1","Tests for web interface","Tests for essential features","Tests for authentication","","","Test Authentication (as 16)","This test attempts to log into the website using a login and a password. "
"passed","Sun Dec 15 05:04:36 GMT 2024","Sun Dec 15 05:04:36 GMT 2024","0","Tests for web interface","Tests for essential features","Tests for authentication","","","Test Authentication (as 9)","This test attempts to log into the website using a login and a password. "
"passed","Sun Dec 15 05:04:36 GMT 2024","Sun Dec 15 05:04:36 GMT 2024","0","Tests for web interface","Tests for essential features","Tests for authentication","","","Test Authentication (as 1)","This test attempts to log into the website using a login and a password. "
"passed","Sun Dec 15 05:04:36 GMT 2024","Sun Dec 15 05:04:36 GMT 2024","0","Tests for web interface","Tests for essential features","Tests for authentication","","","Test Authentication (as 18)","This test attempts to log into the website using a login and a password. "
"passed","Sun Dec 15 05:04:36 GMT 2024","Sun Dec 15 05:04:36 GMT 2024","0","","test_example","","","","Test Order (as 4)","This test attempts to log into the website using a login and a password."
"passed","Sun Dec 15 05:04:36 GMT 2024","Sun Dec 15 05:04:36 GMT 2024","0","Tests for web interface","Tests for essential features","Tests for authentication","","","Test Authentication (as 10)","This test attempts to log into the website using a login and a password. "
"passed","Sun Dec 15 05:04:36 GMT 2024","Sun Dec 15 05:04:36 GMT 2024","0","Tests for web interface","Tests for essential features","Tests for authentication","","","Test Authentication (as 15)","This test attempts to log into the website using a login and a password. "
"passed","Sun Dec 15 05:04:36 GMT 2024","Sun Dec 15 05:04:36 GMT 2024","1","Tests for web interface","Tests for essential features","Tests for authentication","","","Test Authentication (as 14)","This test attempts to log into the website using a login and a password. "
"passed","Sun Dec 15 05:04:36 GMT 2024","Sun Dec 15 05:04:36 GMT 2024","0","Tests for web interface","Tests for essential features","Tests for authentication","","","Test Authentication (as 27)","This test attempts to log into the website using a login and a password. "
"passed","Sun Dec 15 05:04:36 GMT 2024","Sun Dec 15 05:04:36 GMT 2024","0","","test_example","","","","Test Order (as 1)","This test attempts to log into the website using a login and a password."
