"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","0","tests.pytest_doc.how_to","test_status","","","","test_success_rate[90]",""
"passed","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","1","tests.pytest_doc.how_to","test_status","","","","test_success_rate[34]",""
"passed","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","0","tests.allure_doc","test_writing_tests","","","","Test Describe parametrized tests: api",""
"passed","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","0","tests.pytest_doc.how_to","test_status","","","","test_success_rate[9]",""
"broken","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","0","tests.pytest_doc.how_to","test_status","","","","test_broken",""
"passed","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","0","tests.pytest_doc.how_to","test_how_to_use_fixtures","","","","Test Requesting fixtures",""
"passed","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","0","tests.pytest_doc.how_to","test_status","","","","test_success_rate[11]",""
"passed","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","1","tests.pytest_doc.how_to","test_status","","","","test_success_rate[15]",""
"passed","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","0","tests.pytest_doc.how_to","test_status","","","","test_success_rate[95]",""
"passed","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","0","tests.pytest_doc.how_to","test_status","","","","test_success_rate[13]",""
"passed","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","0","tests.pytest_doc.how_to","test_status","","","","test_success_rate[18]",""
"passed","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","0","tests.pytest_doc.how_to","test_status","","","","test_success_rate[96]",""
"passed","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","0","tests.pytest_doc.how_to","test_status","","","","test_success_rate[58]",""
"passed","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","0","tests.pytest_doc.how_to","test_status","","","","test_success_rate[41]",""
"passed","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","0","tests.pytest_doc.how_to","test_status","","","","test_success_rate[29]",""
"passed","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","0","tests.pytest_doc.how_to","test_status","","","","test_success_rate[50]",""
"passed","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","1","tests.pytest_doc.how_to","test_status","","","","test_success_rate[66]",""
"passed","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","0","tests.pytest_doc.how_to","test_status","","","","test_success_rate[8]",""
"passed","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","0","tests.pytest_doc.how_to","test_how_to_invoke_pytest","","","","Test Run tests in a directory",""
"passed","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","0","tests.pytest_doc.how_to","test_status","","","","test_success_rate[48]",""
"passed","Fri Jun 27 14:23:48 GMT 2025","Fri Jun 27 14:23:48 GMT 2025","0","tests.allure_doc","test_organize_tests","","","","Test Behavior-based hierarchy",""
"passed","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","0","tests.pytest_doc.how_to","test_status","","","","test_success_rate[67]",""
"passed","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","0","tests.pytest_doc.how_to","test_status","","","","test_success_rate[87]",""
"passed","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","0","tests.pytest_doc.how_to","test_status","","","","test_success_rate[5]",""
"passed","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","0","tests.pytest_doc.how_to","test_status","","","","test_success_rate[12]",""
"passed","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","0","tests.pytest_doc.how_to","test_how_to_use_fixtures","","","","Test fixtures Teardown/Cleanup",""
"failed","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","0","tests.pytest_doc.how_to","test_status","","","","test_success_rate[55]",""
"passed","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","0","tests.pytest_doc.how_to","test_status","","","","test_success_rate[7]",""
"passed","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","0","tests.pytest_doc.how_to","test_status","","","","test_success_rate[64]",""
"passed","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","0","tests.pytest_doc.how_to","test_status","","","","test_success_rate[25]",""
"passed","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","0","tests.pytest_doc.how_to","test_status","","","","test_success_rate[28]",""
"passed","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","0","tests.pytest_doc.how_to","test_status","","","","test_success_rate[38]",""
"passed","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","0","tests.pytest_doc.how_to","test_status","","","","test_success_rate[59]",""
"passed","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","0","tests.pytest_doc.how_to","test_how_to_invoke_pytest","","","","Test Run tests by keyword expressions",""
"passed","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","0","tests.pytest_doc.how_to","test_status","","","","test_success_rate[49]",""
"passed","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","0","tests.pytest_doc.how_to","test_status","","","","test_success_rate[6]",""
"passed","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","0","tests.pytest_doc.how_to","test_status","","","","test_success_rate[72]",""
"failed","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","0","tests.pytest_doc.how_to","test_status","","","","test_success_rate[82]",""
"passed","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","0","tests.pytest_doc.how_to","test_status","","","","test_success_rate[26]",""
"passed","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","0","tests.pytest_doc.how_to","test_status","","","","test_success_rate[46]",""
"passed","Fri Jun 27 14:23:48 GMT 2025","Fri Jun 27 14:23:48 GMT 2025","0","tests.allure_doc","test_writing_tests","","","","Test Divide a test into steps",""
"passed","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","0","tests.pytest_doc.how_to","test_status","","","","test_success_rate[84]",""
"passed","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","0","tests.pytest_doc.how_to","test_status","","","","test_success_rate[37]",""
"skipped","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","0","tests.pytest_doc.how_to","test_status","","","","test_skipped",""
"passed","Fri Jun 27 14:23:49 GMT 2025","Fri Jun 27 14:23:49 GMT 2025","0","tests.pytest_doc.how_to","test_status","","","","test_success_rate[4]",""
